! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  2.500000000000000E+002  9.279840714211476E-001  2.049659922471829E+000  1.356739142886631E+000  2.557077139447133E-001
  2.550000000000000E+002  9.283404201576052E-001  2.067435513951837E+000  1.360893364956219E+000  2.557087679207976E-001
  2.600000000000000E+002  9.286909157047492E-001  2.084893851698656E+000  1.365011057380119E+000  2.557098189522599E-001
  2.650000000000000E+002  9.290358038337352E-001  2.102044100714721E+000  1.369092874397844E+000  2.557108670465361E-001
  2.700000000000000E+002  9.293753137164257E-001  2.118895071967613E+000  1.373139454120699E+000  2.557119122134079E-001
  2.800000000000000E+002  9.300463358755472E-001  2.151664750071143E+000  1.381202456529501E+000  2.557139895994193E-001
  2.900000000000000E+002  9.306978660393824E-001  2.183338654194444E+000  1.389123093495437E+000  2.557160557620095E-001
  3.000000000000000E+002  9.313312846167446E-001  2.213975794987304E+000  1.396907483448030E+000  2.557181106939158E-001
  3.100000000000000E+002  9.319478163696341E-001  2.243630952948670E+000  1.404561124342677E+000  2.557201545076426E-001
  3.150000000000000E+002  9.322471517972182E-001  2.258133937858907E+000  1.408311263894016E+000  2.557211742273821E-001
  3.200000000000000E+002  9.325427348562749E-001  2.272409510408474E+000  1.412032307598453E+000  2.557221910933201E-001
  3.250000000000000E+002  9.328346833786854E-001  2.286463517689014E+000  1.415724636857167E+000  2.557232051932246E-001
  3.300000000000000E+002  9.331231089448541E-001  2.300301599764342E+000  1.419388676518295E+000  2.557242165662220E-001
  3.350000000000000E+002  9.334081173564855E-001  2.313929200344677E+000  1.423024867932189E+000  2.557252252428741E-001
  3.400000000000000E+002  9.336898090553518E-001  2.327351575949352E+000  1.426633656560605E+000  2.557262312498396E-001
  3.500000000000000E+002  9.342486116765644E-001  2.353554005028419E+000  1.433818479751433E+000  2.557282319445325E-001
  3.550000000000000E+002  9.345209176384003E-001  2.366390512932794E+000  1.437346568525768E+000  2.557292301977582E-001
  3.600000000000000E+002  9.347902601632994E-001  2.379041100252559E+000  1.440849138646196E+000  2.557302258126287E-001
  3.650000000000000E+002  9.350567180968717E-001  2.391510205151344E+000  1.444326559260686E+000  2.557312188573722E-001
  3.700000000000000E+002  9.353203667106360E-001  2.403802119818155E+000  1.447779217397108E+000  2.557322093649029E-001
  3.800000000000000E+002  9.358438485083654E-001  2.427830236183220E+000  1.454652512924353E+000  2.557341797354578E-001
  3.900000000000000E+002  9.363567359448322E-001  2.451199552032846E+000  1.461427800840717E+000  2.557361404645054E-001
  3.950000000000000E+002  9.366073674857424E-001  2.462665263222722E+000  1.464760894630852E+000  2.557371187798686E-001
  4.000000000000000E+002  9.368555755404870E-001  2.473976800515599E+000  1.468071658553229E+000  2.557380946350710E-001
  4.050000000000000E+002  9.371014160564755E-001  2.485137596866814E+000  1.471360400844608E+000  2.557390680956411E-001
  4.100000000000000E+002  9.373449427715609E-001  2.496150979265622E+000  1.474627447385356E+000  2.557400391944121E-001
