! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  1.300000000000000E+003  4.160286998644900E-008  9.879796528382564E-001  2.670202140594147E-008  6.355325559038521E-003  5.956838924687609E-001  5.042099942046145E-012
  1.350000000000000E+003  4.054149970843333E-008  1.016789012339578E+000  2.605678131719932E-008  6.195671435958421E-003  6.069868757308993E-001  4.924247555979391E-012
  1.400000000000000E+003  3.954638706877348E-008  1.045295156344602E+000  2.545033024740412E-008  6.045902519372142E-003  6.179958444723769E-001  4.813402629476900E-012
  1.450000000000000E+003  3.861120691821849E-008  1.073510440446340E+000  2.487902657727733E-008  5.905079995013210E-003  6.287259287997032E-001  4.708918099508138E-012
  1.500000000000000E+003  3.773043022784347E-008  1.101446350659715E+000  2.433968323918764E-008  5.772382808212453E-003  6.391910622801171E-001  4.610226434442150E-012
  1.550000000000000E+003  3.689920146309137E-008  1.129113589109050E+000  2.382949803201829E-008  5.647089563589960E-003  6.494041048998361E-001  4.516827579310715E-012
  1.600000000000000E+003  3.611323804584875E-008  1.156522149059305E+000  2.334599645145590E-008  5.528563682763183E-003  6.593769517967398E-001  4.428279055322770E-012
  1.650000000000000E+003  3.536874739423061E-008  1.183681380858182E+000  2.288698448513803E-008  5.416241153978181E-003  6.691206291629235E-001  4.344187772218324E-012
  1.700000000000000E+003  3.466235804973477E-008  1.210600050097720E+000  2.245050939800788E-008  5.309620358873847E-003  6.786453788076420E-001  4.264203214127972E-012
  1.750000000000000E+003  3.399106217088184E-008  1.237286389090022E+000  2.203482696789077E-008  5.208253575342301E-003  6.879607327950901E-001  4.188011735162992E-012
  1.800000000000000E+003  3.335216725698016E-008  1.263748142575717E+000  2.163837396163832E-008  5.111739841700384E-003  6.970755794336928E-001  4.115331757797455E-012
  1.850000000000000E+003  3.274325541292699E-008  1.289992608438950E+000  2.125974489504823E-008  5.019718933316160E-003  7.059982217412117E-001  4.045909710372965E-012
  1.900000000000000E+003  3.216214881068915E-008  1.316026674083244E+000  2.089767231472687E-008  4.931866253618238E-003  7.147364293634048E-001  3.979516573326230E-012
  1.950000000000000E+003  3.160688027067945E-008  1.341856849023754E+000  2.055100999143901E-008  4.847888480820421E-003  7.232974847908675E-001  3.915944929540162E-012
  2.000000000000000E+003  3.107566809534564E-008  1.367489294169347E+000  2.021871853282442E-008  4.767519842483698E-003  7.316882246014825E-001  3.855006434384715E-012
  2.050000000000000E+003  3.056689445175957E-008  1.392929848199434E+000  1.989985301647275E-008  4.690518914254828E-003  7.399150763543820E-001  3.796529636886504E-012
  2.100000000000000E+003  3.007908673016814E-008  1.418184051383196E+000  1.959355231806885E-008  4.616665858289469E-003  7.479840916740009E-001  3.740358096044177E-012
  2.150000000000000E+003  2.961090140911202E-008  1.443257167140586E+000  1.929902986803702E-008  4.545760032131674E-003  7.559009759882668E-001  3.686348746335339E-012
  2.200000000000000E+003  2.916111004070670E-008  1.468154201603888E+000  1.901556561714497E-008  4.477617911045328E-003  7.636711153213082E-001  3.634370474503855E-012
  2.250000000000000E+003  2.872858703649317E-008  1.492879921404148E+000  1.874249902940629E-008  4.412071276636335E-003  7.712996004868418E-001  3.584302876203513E-012
  2.300000000000000E+003  2.831229898833230E-008  1.517438869877538E+000  1.847922295128351E-008  4.348965632571321E-003  7.787912489821277E-001  3.536035166332884E-012
  2.350000000000000E+003  2.791129530278624E-008  1.541835381861789E+000  1.822517823114029E-008  4.288158814679303E-003  7.861506248429156E-001  3.489465221181488E-012
  2.400000000000000E+003  2.752469996335812E-008  1.566073597231477E+000  1.797984898328257E-008  4.229519768019527E-003  7.933820566860229E-001  3.444498734015428E-012
  2.450000000000000E+003  2.715170426445071E-008  1.590157473302634E+000  1.774275840767217E-008  4.172927467847165E-003  8.004896541373009E-001  3.401048468616059E-012
  2.500000000000000E+003  2.679156038521326E-008  1.614090796221446E+000  1.751346509020403E-008  4.118269964994280E-003  8.074773228178950E-001  3.359033597668162E-012
  2.550000000000000E+003  2.644357569157036E-008  1.637877191438148E+000  1.729155971987302E-008  4.065443539152556E-003  8.143487780403891E-001  3.318379114871064E-012
  2.600000000000000E+003  2.610710767144833E-008  1.661520133355500E+000  1.707666216866283E-008  4.014351946012140E-003  8.211075573480117E-001  3.279015311291780E-012
  2.650000000000000E+003  2.578155942216809E-008  1.685022954230998E+000  1.686841888792343E-008  3.964905746270759E-003  8.277570320141810E-001  3.240877307855527E-012
  2.700000000000000E+003  2.546637562065446E-008  1.708388852403100E+000  1.666650058165000E-008  3.917021706252062E-003  8.343004176059127E-001  3.203904637023014E-012
  2.750000000000000E+003  2.516103891692799E-008  1.731620899903985E+000  1.647060012266210E-008  3.870622261322028E-003  8.407407837026724E-001  3.168040867675894E-012
  2.800000000000000E+003  2.486506669962099E-008  1.754722049514601E+000  1.628043068239519E-008  3.825635034514933E-003  8.470810628518097E-001  3.133233268052595E-012
  2.850000000000000E+003  2.457800818926056E-008  1.777695141311795E+000  1.609572404900260E-008  3.781992403814866E-003  8.533240588327463E-001  3.099432502272608E-012
  2.900000000000000E+003  2.429944182099987E-008  1.800542908752123E+000  1.591622911185220E-008  3.739631112416867E-003  8.594724542940482E-001  3.066592356578567E-012
  2.950000000000000E+003  2.402897288353548E-008  1.823267984332341E+000  1.574171049338311E-008  3.698491917039100E-003  8.655288178206952E-001  3.034669491929988E-012
  3.000000000000000E+003  2.376623138526270E-008  1.845872904862496E+000  1.557194731174897E-008  3.658519269995814E-003  8.714956104826910E-001  3.003623220013637E-012
  3.050000000000000E+003  2.351087012241505E-008  1.868360116383983E+000  1.540673205978238E-008  3.619661031287164E-003  8.773751919108327E-001  2.973415300105384E-012
  3.100000000000000E+003  2.326256292710355E-008  1.890731978761751E+000  1.524586958762329E-008  3.581868207431039E-003  8.831698259407670E-001  2.944009754536372E-012
  3.150000000000000E+003  2.302100307590013E-008  1.912990769977005E+000  1.508917617791377E-008  3.545094714165992E-003  8.888816858622295E-001  2.915372700790464E-012
  3.200000000000000E+003  2.278590184196254E-008  1.935138690144258E+000  1.493647870380458E-008  3.509297160502554E-003  8.945128593067574E-001  2.887472198496760E-012
  3.300000000000000E+003  2.233532958166658E-008  1.979005030985044E+000  1.464360129393765E-008  3.440666521547568E-003  9.054693051354398E-001  2.833908089462982E-012
  3.400000000000000E+003  2.190734453536296E-008  2.022457538401958E+000  1.436472642579879E-008  3.375452758549379E-003  9.161326120534730E-001  2.782934824409840E-012
  3.500000000000000E+003  2.150019143600200E-008  2.065510964169391E+000  1.409879935037916E-008  3.313391022125767E-003  9.265156986723821E-001  2.734353628166750E-012
  3.600000000000000E+003  2.111229527993381E-008  2.108179179646459E+000  1.384487148451342E-008  3.254243984371518E-003  9.366308681478885E-001  2.687987797732654E-012
  3.700000000000000E+003  2.074223926859206E-008  2.150475238331905E+000  1.360208764536788E-008  3.197798179493612E-003  9.464897016499744E-001  2.643678448488906E-012
  3.800000000000000E+003  2.038874543939356E-008  2.192411440062982E+000  1.336967478936869E-008  3.143861021938948E-003  9.561030694255128E-001  2.601282077461384E-012
  3.900000000000000E+003  2.005065795778340E-008  2.233999390684711E+000  1.314693226785130E-008  3.092258279948805E-003  9.654811703154522E-001  2.560668663421877E-012
  4.000000000000000E+003  1.972692873316343E-008  2.275250056286455E+000  1.293322341871945E-008  3.042831912012794E-003  9.746335778741237E-001  2.521720077543551E-012
  4.100000000000000E+003  1.941660501446512E-008  2.316173812249662E+000  1.272796830140295E-008  2.995438204585428E-003  9.835692864229655E-001  2.484328725461385E-012
  4.200000000000000E+003  1.911881866323199E-008  2.356780487590479E+000  1.253063740347534E-008  2.949946162778952E-003  9.922967547650420E-001  2.448396376404944E-012
  4.300000000000000E+003  1.883277684860526E-008  2.397079405099338E+000  1.234074617268320E-008  2.906236114682318E-003  1.000823946810835E+000  2.413833147992758E-012
  4.400000000000000E+003  1.855775395021237E-008  2.437079417741170E+000  1.215785025142631E-008  2.864198496844139E-003  1.009158368962567E+000  2.380556622235406E-012
  4.500000000000000E+003  1.829308449016495E-008  2.476788941729305E+000  1.198154131066305E-008  2.823732793979186E-003  1.017307104352146E+000  2.348491072969720E-012
  4.600000000000000E+003  1.803815694462613E-008  2.516215986636652E+000  1.181144339688688E-008  2.784746610441041E-003  1.025276844129483E+000  2.317566788437383E-012
  4.700000000000000E+003  1.779240830957439E-008  2.555368182862941E+000  1.164720971964984E-008  2.747154854666565E-003  1.033073916033707E+000  2.287719475458654E-012
  4.800000000000000E+003  1.755531931534262E-008  2.594252806737545E+000  1.148851981855657E-008  2.710879020803604E-003  1.040704310484873E+000  2.258889733850581E-012
  4.900000000000000E+003  1.732641020100154E-008  2.632876803503235E+000  1.133507705813674E-008  2.675846554210162E-003  1.048173704424431E+000  2.231022591530593E-012
  5.000000000000000E+003  1.710523697332398E-008  2.671246808396716E+000  1.118660640687651E-008  2.641990289561638E-003  1.055487483117204E+000  2.204067092218444E-012
  5.100000000000000E+003  1.689138808642488E-008  2.709369166016133E+000  1.104285246324247E-008  2.609247952003479E-003  1.062650760109683E+000  2.177975928867918E-012
  5.200000000000000E+003  1.668448148764215E-008  2.747249948143686E+000  1.090357769700265E-008  2.577561713203333E-003  1.069668395521375E+000  2.152705116972839E-012
  5.300000000000000E+003  1.648416198314565E-008  2.784894970172182E+000  1.076856087873072E-008  2.546877795341842E-003  1.076545012828599E+000  2.128213702738986E-012
  5.400000000000000E+003  1.629009888341013E-008  2.822309806267637E+000  1.063759567422969E-008  2.517146117075192E-003  1.083285014284000E+000  2.104463501823972E-012
  5.500000000000000E+003  1.610198389428492E-008  2.859499803385483E+000  1.051048938385558E-008  2.488319976339557E-003  1.089892595100342E+000  2.081418864945567E-012
  5.600000000000000E+003  1.591952922412124E-008  2.896470094245110E+000  1.038706180946515E-008  2.460355765574469E-003  1.096371756513909E+000  2.059046467164989E-012
