! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  4.600000000000001E+000  9.495044984803759E-007  1.492755096948190E-002  8.431386332782324E-007  1.513624231534040E-001  1.047001013442962E-002  9.150967701076484E-011
  4.700000000000000E+000  9.464782594761800E-007  1.512782462931263E-002  8.375129064226842E-007  1.508689029182950E-001  1.064932076913884E-002  9.127294537186070E-011
  4.800000000000000E+000  9.434914981664314E-007  1.532705368312417E-002  8.320029419505017E-007  1.503770285243742E-001  1.082730860928134E-002  9.103579724798209E-011
  5.000000000000000E+000  9.376401816166580E-007  1.572156255714845E-002  8.213337282637764E-007  1.494017034072737E-001  1.117825063645828E-002  9.056162855741600E-011
  5.200000000000000E+000  9.319200356336739E-007  1.611235196347335E-002  8.110669237869906E-007  1.484364278502884E-001  1.152442139293835E-002  9.008813917332581E-011
  5.400000000000000E+000  9.263198524749953E-007  1.649962496209444E-002  8.011723664855804E-007  1.474822631491918E-001  1.186606685842429E-002  8.961621149412857E-011
  5.600000000000001E+000  9.208304753049180E-007  1.688356272312051E-002  7.916236120652214E-007  1.465398734734679E-001  1.220341729115507E-002  8.914649836302896E-011
  5.699999999999998E+000  9.181181161823920E-007  1.707505338758970E-002  7.869569608553382E-007  1.460706467369569E-001  1.237147028219536E-002  8.891168176074907E-011
  5.799999999999998E+000  9.154316410817211E-007  1.726562290275535E-002  7.823712685918309E-007  1.456052121790692E-001  1.253832709718287E-002  8.867791112568777E-011
  5.899999999999998E+000  9.127710197240652E-007  1.745522951168613E-002  7.778651079198142E-007  1.451437335854664E-001  1.270393998400330E-002  8.844524798131364E-011
  5.999999999999997E+000  9.101339898384772E-007  1.764408656544959E-002  7.734322992279773E-007  1.446854093869623E-001  1.286858745350697E-002  8.821340119914955E-011
  6.199999999999998E+000  9.049345476346305E-007  1.801890970637013E-002  7.647909605238195E-007  1.437807422207717E-001  1.319419743665900E-002  8.775321183308184E-011
  6.399999999999998E+000  8.998222611606741E-007  1.839096684763374E-002  7.564159890933716E-007  1.428881617439372E-001  1.351629817814204E-002  8.729639415079488E-011
  6.599999999999998E+000  8.947925806716591E-007  1.876037332669649E-002  7.482918607479960E-007  1.420076474275979E-001  1.383505350866998E-002  8.684317425019505E-011
  6.799999999999998E+000  8.898415336097145E-007  1.912723594028577E-002  7.404044562676358E-007  1.411390996663526E-001  1.415061643241328E-002  8.639370979574728E-011
  6.999999999999998E+000  8.849655995848128E-007  1.949165392656947E-002  7.327408871342798E-007  1.402823678159631E-001  1.446313001206302E-002  8.594811131197848E-011
  7.199999999999998E+000  8.801616211516135E-007  1.985371981139042E-002  7.252893381489688E-007  1.394372684511842E-001  1.477272815308785E-002  8.550645539949105E-011
  7.399999999999999E+000  8.754267389823342E-007  2.021352012524069E-002  7.180389390876509E-007  1.386035976205710E-001  1.507953631307253E-002  8.506879345150349E-011
  7.599999999999999E+000  8.707583435023232E-007  2.057113600964338E-002  7.109796582234013E-007  1.377811391749153E-001  1.538367214906637E-002  8.463515765521821E-011
  7.799999999999999E+000  8.661540379022618E-007  2.092664373285387E-002  7.041022126801348E-007  1.369696704595156E-001  1.568524611048634E-002  8.420556525687243E-011
  7.999999999999999E+000  8.616116091882864E-007  2.128011513226570E-002  6.973979919977080E-007  1.361689662146514E-001  1.598436198278644E-002  8.378002167546387E-011
