 time    0.0000000000000000     
          -2   1  1.677284533320704E+002
          -1   1  8.866548079768096E+002
 time    3000.0000000000000     
          -5   1  2.248685907388479E+001
          -4   1  3.702605788495558E+001
          -3   1  7.064831545339972E+001
          -2   1  1.797090571415040E+002
          -1   1  9.499872942608674E+002
 time    3200.0000000000000     
          -5   1  2.398598301214377E+001
          -4   1  3.949446174395261E+001
          -3   1  7.535820315029304E+001
          -2   1  1.916896609509376E+002
          -1   1  1.013319780544925E+003
 time    3400.0000000000000     
          -5   1  2.548510695040276E+001
          -4   1  4.196286560294967E+001
          -3   1  8.006809084718634E+001
          -2   1  2.036702647603712E+002
          -1   1  1.076652266828983E+003
 time    3600.0000000000000     
          -5   1  2.698423088866175E+001
          -4   1  4.443126946194671E+001
          -3   1  8.477797854407964E+001
          -2   1  2.156508685698047E+002
          -1   1  1.139984753113041E+003
 time    3800.0000000000000     
          -5   1  2.848335482692073E+001
          -4   1  4.689967332094373E+001
          -3   1  8.948786624097298E+001
          -2   1  2.276314723792384E+002
          -1   1  1.203317239397099E+003
 time    4000.0000000000000     
          -5   1  2.998247876517972E+001
          -4   1  4.936807717994078E+001
          -3   1  9.419775393786630E+001
          -2   1  2.396120761886720E+002
          -1   1  1.266649725681156E+003
 time    4200.0000000000000     
          -5   1  3.148160270343870E+001
          -4   1  5.183648103893783E+001
          -3   1  9.890764163475963E+001
          -2   1  2.515926799981055E+002
          -1   1  1.329982211965214E+003
 time    4400.0000000000000     
          -5   1  3.298072664169769E+001
          -4   1  5.430488489793487E+001
          -3   1  1.036175293316529E+002
          -2   1  2.635732838075392E+002
          -1   1  1.393314698249272E+003
 time    4600.0000000000000     
          -5   1  3.447985057995667E+001
          -4   1  5.677328875693190E+001
          -3   1  1.083274170285463E+002
          -2   1  2.755538876169727E+002
          -1   1  1.456647184533330E+003
 time    4800.0000000000000     
          -5   1  3.597897451821567E+001
          -4   1  5.924169261592894E+001
          -3   1  1.130373047254396E+002
          -2   1  2.875344914264064E+002
          -1   1  1.519979670817388E+003
 time    5000.0000000000000     
          -5   1  3.747809845647465E+001
          -4   1  6.171009647492598E+001
          -3   1  1.177471924223329E+002
          -2   1  2.995150952358400E+002
          -1   1  1.583312157101445E+003
 time    5200.0000000000000     
          -5   1  3.897722239473364E+001
          -4   1  6.417850033392303E+001
          -3   1  1.224570801192262E+002
          -2   1  3.114956990452735E+002
          -1   1  1.646644643385503E+003
 time    5400.0000000000000     
          -5   1  4.047634633299262E+001
          -4   1  6.664690419292008E+001
          -3   1  1.271669678161195E+002
          -2   1  3.234763028547072E+002
          -1   1  1.709977129669561E+003
 time    5600.0000000000000     
          -5   1  4.197547027125160E+001
          -4   1  6.911530805191710E+001
          -3   1  1.318768555130128E+002
          -2   1  3.354569066641407E+002
          -1   1  1.773309615953619E+003
 time    5800.0000000000000     
          -5   1  4.347459420951058E+001
          -4   1  7.158371191091415E+001
          -3   1  1.365867432099061E+002
          -2   1  3.474375104735743E+002
          -1   1  1.836642102237676E+003
 time    6000.0000000000000     
          -5   1  4.497371814776958E+001
          -4   1  7.405211576991118E+001
          -3   1  1.412966309067995E+002
