 time    0.0000000000000000     
          -1   1  2.467432810490376E-002
 time    5.9999999999999991E-002
          -5   1  1.522548418445578E-007
          -4   1  2.826360496586125E-007
          -3   1  5.684116623351515E-007
          -2   1  1.508717464391922E-006
          -1   1  2.654824285087533E-002
 time    6.4999999999999988E-002
          -5   1  1.523784373869099E-007
          -4   1  2.827471301006628E-007
          -3   1  5.685248811416743E-007
          -2   1  1.572163526067758E-006
          -1   1  2.838823360297674E-002
 time    6.9999999999999993E-002
          -5   1  1.524975436436822E-007
          -4   1  2.828538823021365E-007
          -3   1  5.686338668791312E-007
          -2   1  1.638748974051679E-006
          -1   1  3.019680651196308E-002
 time    7.9999999999999988E-002
          -5   1  1.527253452367421E-007
          -4   1  2.830573420508148E-007
          -3   1  5.688421390746538E-007
          -2   1  1.779755439067525E-006
          -1   1  3.370199197767736E-002
 time    8.9999999999999983E-002
          -5   1  1.529379877433664E-007
          -4   1  2.832462045448911E-007
          -3   1  5.690363733285721E-007
          -2   1  1.931858925579823E-006
          -1   1  3.710761523460052E-002
 time    9.9999999999999978E-002
          -5   1  1.531374391296871E-007
          -4   1  2.834224153406896E-007
          -3   1  5.692186107986588E-007
          -2   1  2.094273375332438E-006
          -1   1  4.042320939367684E-002
 time   0.10999999999999997     
          -5   1  1.533252335308830E-007
          -4   1  2.835875124420537E-007
          -3   1  5.693904716931435E-007
          -2   1  2.266286253163016E-006
          -1   1  4.365625066540596E-002
 time   0.11999999999999997     
          -5   1  1.535025955402945E-007
          -4   1  2.837427333837713E-007
          -3   1  5.695532591914140E-007
          -2   1  2.447245108879539E-006
          -1   1  4.681270140999855E-002
 time   0.12999999999999998     
          -5   1  1.536705196125475E-007
          -4   1  2.838890892986638E-007
          -3   1  5.697080366173291E-007
          -2   1  2.636545012438520E-006
          -1   1  4.989738767371516E-002
 time   0.13999999999999999     
          -5   1  1.538298257693042E-007
          -4   1  2.840274176439812E-007
          -3   1  5.698556824197551E-007
          -2   1  2.833619387128399E-006
          -1   1  5.291426784583845E-002
 time   0.14999999999999999     
          -5   1  1.539811997564062E-007
          -4   1  2.841584206697438E-007
          -3   1  5.699969303131240E-007
          -2   1  3.037933178223081E-006
          -1   1  5.586662773813235E-002
 time   0.16000000000000000     
          -5   1  1.541252226127363E-007
          -4   1  2.842826940363674E-007
          -3   1  5.701323991673324E-007
          -2   1  3.248977678992283E-006
          -1   1  5.875722480468513E-002
 time   0.17999999999999999     
          -5   1  1.543903147473922E-007
          -4   1  2.845106668959804E-007
          -3   1  5.703854304566898E-007
          -2   1  3.684920599005145E-006
          -1   1  6.430803107433197E-002
 time   0.19999999999999998     
          -5   1  1.546313158332118E-007
          -4   1  2.847171037007262E-007
          -3   1  5.706207675490062E-007
          -2   1  4.141954689443665E-006
          -1   1  6.964165300904501E-002
 time   0.21999999999999997     
          -5   1  1.548509128063390E-007
          -4   1  2.849047074528242E-007
          -3   1  5.708410843486546E-007
          -2   1  4.616697477603193E-006
          -1   1  7.476824828940573E-002
 time   0.23999999999999996     
          -5   1  1.550512742414571E-007
          -4   1  2.850756253785362E-007
          -3   1  5.710484297059107E-007
          -2   1  5.105960092195330E-006
          -1   1  7.969587188320536E-002
 time   0.25999999999999995     
          -5   1  1.552342172811752E-007
          -4   1  2.852316196884479E-007
          -3   1  5.712444089211548E-007
          -2   1  5.606730938276667E-006
          -1   1  8.443111417277480E-002
 time   0.27999999999999997     
          -5   1  1.554013108394077E-007
          -4   1  2.853741766914580E-007
          -3   1  5.714303030036917E-007
          -2   1  6.116163444604238E-006
          -1   1  8.897954054324195E-002
 time   0.29999999999999999     
          -5   1  1.555539420855614E-007
          -4   1  2.855045788989657E-007
          -3   1  5.716071496432710E-007
          -2   1  6.631569888517951E-006
          -1   1  9.334600166536561E-002
 time   0.32000000000000001     
          -5   1  1.556933597117859E-007
          -4   1  2.856239534990961E-007
          -3   1  5.717757996666974E-007
          -2   1  7.150418934462157E-006
          -1   1  9.753485662514098E-002
 time   0.34000000000000002     
          -5   1  1.558207022853643E-007
          -4   1  2.857333054306898E-007
          -3   1  5.719369574093199E-007
          -2   1  7.670335293096628E-006
          -1   1  1.015501354811877E-001
 time   0.36000000000000004     
          -5   1  1.559370169467202E-007
          -4   1  2.858335402788929E-007
          -3   1  5.720912103191832E-007
          -2   1  8.189100412837427E-006
          -1   1  1.053956585617136E-001
 time   0.38000000000000006     
          -5   1  1.560432718597172E-007
          -4   1  2.859254803850518E-007
          -3   1  5.722390512267609E-007
          -2   1  8.704653457046706E-006
          -1   1  1.090751241190316E-001
 time   0.40000000000000008     
          -5   1  1.561403646530006E-007
          -4   1  2.860098764144849E-007
          -3   1  5.723808955357048E-007
          -2   1  9.215092057961012E-006
          -1   1  1.125921723599023E-001
 time   0.45000000000000007     
          -5   1  1.563349313950954E-007
          -4   1  2.861805740452414E-007
          -3   1  5.726948652795496E-007
          -2   1  1.041720192140207E-005
          -1   1  1.204400266250399E-001
 time   0.50000000000000011     
          -5   1  1.564949303097432E-007
          -4   1  2.863227666751208E-007
          -3   1  5.729824284021328E-007
          -2   1  1.155612323299100E-005
          -1   1  1.273972628612065E-001
 time   0.55000000000000016     
          -5   1  1.566279333655661E-007
          -4   1  2.864424809339467E-007
          -3   1  5.732454285526918E-007
          -2   1  1.261634448428680E-005
          -1   1  1.335207298511273E-001
 time   0.60000000000000020     
          -5   1  1.567401336404554E-007
          -4   1  2.865446110895068E-007
          -3   1  5.734852302715599E-007
          -2   1  1.358741184224996E-005
          -1   1  1.388694403683433E-001
 time   0.65000000000000024     
          -5   1  1.568365502985484E-007
          -4   1  2.866331324464001E-007
          -3   1  5.737030240231296E-007
          -2   1  1.446331153462286E-005
          -1   1  1.435036389113255E-001
 time   0.70000000000000029     
          -5   1  1.569212213022153E-007
          -4   1  2.867112736665057E-007
          -3   1  5.739000071356736E-007
          -2   1  1.524176647247792E-005
          -1   1  1.474837047619782E-001
 time   0.75000000000000033     
          -5   1  1.569973793854883E-007
          -4   1  2.867816591441607E-007
          -3   1  5.740774771037018E-007
          -2   1  1.592351161728454E-005
          -1   1  1.508690714642676E-001
 time   0.80000000000000038     
          -5   1  1.570676047360198E-007
          -4   1  2.868464244802535E-007
          -3   1  5.742368613758325E-007
          -2   1  1.651159661642356E-005
          -1   1  1.537172714363975E-001
 time   0.85000000000000042     
          -5   1  1.571339520973845E-007
          -4   1  2.869073083272305E-007
          -3   1  5.743797050125915E-007
          -2   1  1.701075097510622E-005
          -1   1  1.560831627564270E-001
 time   0.90000000000000047     
          -5   1  1.571980535450843E-007
          -4   1  2.869657245733954E-007
          -3   1  5.745076342612673E-007
          -2   1  1.742683319547953E-005
          -1   1  1.580183581330221E-001
 time   0.95000000000000051     
          -5   1  1.572612001908669E-007
          -4   1  2.870228190020745E-007
          -3   1  5.746223100227542E-007
          -2   1  1.776637305970100E-005
          -1   1  1.595708507560250E-001
 time    1.0000000000000004     
          -5   1  1.573244067325084E-007
          -4   1  2.870795141687098E-007
          -3   1  5.747253809617260E-007
          -2   1  1.803620669244982E-005
          -1   1  1.607848160199862E-001
 time    1.0500000000000005     
          -5   1  1.573884625791230E-007
          -4   1  2.871365455400993E-007
          -3   1  5.748184422232173E-007
          -2   1  1.824319750713376E-005
          -1   1  1.617005600194875E-001
 time    1.1000000000000005     
          -5   1  1.574539726929850E-007
          -4   1  2.871944911807372E-007
          -3   1  5.749030027100704E-007
          -2   1  1.839403235810816E-005
          -1   1  1.623545832278833E-001
 time    1.1500000000000006     
          -5   1  1.575213906004212E-007
          -4   1  2.872537966029460E-007
          -3   1  5.749804617385011E-007
          -2   1  1.849508063681645E-005
          -1   1  1.627797290397121E-001
 time    1.2000000000000006     
          -5   1  1.575910453986308E-007
          -4   1  2.873147958808793E-007
          -3   1  5.750520945417002E-007
          -2   1  1.855230402927883E-005
          -1   1  1.630053903244381E-001
 time    1.2500000000000007     
          -5   1  1.576631640848556E-007
          -4   1  2.873777297650598E-007
          -3   1  5.751190453686443E-007
          -2   1  1.857120561335109E-005
          -1   1  1.630577516166712E-001
 time    1.3000000000000007     
          -5   1  1.577378901646462E-007
          -4   1  2.874427612970255E-007
          -3   1  5.751823266448717E-007
          -2   1  1.855680845008751E-005
          -1   1  1.629600492340736E-001
 time    1.3500000000000008     
          -5   1  1.578152992367580E-007
          -4   1  2.875099892783572E-007
          -3   1  5.752428226627150E-007
          -2   1  1.851365547950817E-005
          -1   1  1.627328359631884E-001
 time    1.4000000000000008     
          -5   1  1.578954120760557E-007
          -4   1  2.875794598635461E-007
          -3   1  5.753012964257348E-007
          -2   1  1.844582415122437E-005
          -1   1  1.623942407224558E-001
 time    1.4500000000000008     
          -5   1  1.579782056174363E-007
          -4   1  2.876511764978226E-007
          -3   1  5.753583984988374E-007
          -2   1  1.835695068280727E-005
          -1   1  1.619602167063199E-001
 time    1.5000000000000009     
          -5   1  1.580636221634176E-007
          -4   1  2.877251083927566E-007
          -3   1  5.754146769567128E-007
          -2   1  1.825026008852128E-005
          -1   1  1.614447739456779E-001
 time    1.6000000000000010     
          -5   1  1.582443213434672E-007
          -4   1  2.878814159274295E-007
          -3   1  5.755268723079937E-007
          -2   1  1.798466163937474E-005
          -1   1  1.601729074430057E-001
 time    1.7000000000000011     
          -5   1  1.584336585880119E-007
          -4   1  2.880451519936461E-007
          -3   1  5.756406940302724E-007
          -2   1  1.768308492757253E-005
          -1   1  1.587279363121548E-001
 time    1.8000000000000012     
          -5   1  1.586305563048673E-007
          -4   1  2.882154163992453E-007
          -3   1  5.757574649633120E-007
          -2   1  1.735782836411025E-005
          -1   1  1.571624636932431E-001
 time    1.9000000000000012     
          -5   1  1.588339213931956E-007
          -4   1  2.883912769080714E-007
          -3   1  5.758779343502071E-007
          -2   1  1.701829847082685E-005
          -1   1  1.555170458825542E-001
 time    2.0000000000000013     
          -5   1  1.590426864395765E-007
          -4   1  2.885718108818940E-007
          -3   1  5.760024278474341E-007
          -2   1  1.667160350304094E-005
          -1   1  1.538227692755448E-001
 time    2.1000000000000014     
          -5   1  1.592558361407656E-007
          -4   1  2.887561325497231E-007
          -3   1  5.761309677835681E-007
          -2   1  1.632304487974993E-005
          -1   1  1.521032969037494E-001
 time    2.2000000000000015     
          -5   1  1.594724233990157E-007
          -4   1  2.889434101042119E-007
          -3   1  5.762633672059042E-007
          -2   1  1.597651612895485E-005
          -1   1  1.503764876403287E-001
 time    2.3000000000000016     
          -5   1  1.596915781857126E-007
          -4   1  2.891328756174607E-007
          -3   1  5.763993019271425E-007
          -2   1  1.563482234040601E-005
          -1   1  1.486556742646621E-001
 time    2.4000000000000017     
          -5   1  1.599125113416966E-007
          -4   1  2.893238298968418E-007
          -3   1  5.765383646658175E-007
          -2   1  1.529993340672772E-005
          -1   1  1.469506707020950E-001
 time    2.5000000000000018     
          -5   1  1.601345148548356E-007
          -4   1  2.895156437980522E-007
          -3   1  5.766801049298029E-007
          -2   1  1.497318322113727E-005
          -1   1  1.452685648894792E-001
 time    2.6000000000000019     
          -5   1  1.603569597230028E-007
          -4   1  2.897077570907200E-007
          -3   1  5.768240577406690E-007
          -2   1  1.465542536387649E-005
          -1   1  1.436143421633773E-001
 time    2.7000000000000020     
          -5   1  1.605792922080606E-007
          -4   1  2.898996756739457E-007
          -3   1  5.769697637492368E-007
          -2   1  1.434715409468994E-005
          -1   1  1.419913747098126E-001
 time    2.8000000000000020     
          -5   1  1.608010290711619E-007
          -4   1  2.900909677260412E-007
          -3   1  5.771167827991466E-007
          -2   1  1.404859788054636E-005
          -1   1  1.404018051585724E-001
 time    2.9000000000000021     
          -5   1  1.610217522236093E-007
          -4   1  2.902812592179811E-007
          -3   1  5.772647025725827E-007
          -2   1  1.375979130487777E-005
          -1   1  1.388468465159421E-001
 time    3.0000000000000022     
          -5   1  1.612411031121347E-007
          -4   1  2.904702291058180E-007
          -3   1  5.774131436011726E-007
          -2   1  1.348063004188307E-005
          -1   1  1.373270159945963E-001
 time    3.1000000000000023     
          -5   1  1.614587770706409E-007
          -4   1  2.906576044315954E-007
          -3   1  5.775617616389643E-007
          -2   1  1.321091262255777E-005
          -1   1  1.358423166518815E-001
 time    3.2000000000000024     
          -5   1  1.616745178041382E-007
          -4   1  2.908431554971353E-007
          -3   1  5.777102481643549E-007
          -2   1  1.295037194234135E-005
          -1   1  1.343923778721858E-001
 time    3.3000000000000025     
          -5   1  1.618881121195199E-007
          -4   1  2.910266912251202E-007
          -3   1  5.778583295947499E-007
          -2   1  1.269869883544306E-005
          -1   1  1.329765634555876E-001
 time    3.4000000000000026     
          -5   1  1.620993849783320E-007
          -4   1  2.912080547834673E-007
          -3   1  5.780057656531827E-007
          -2   1  1.245555954148387E-005
          -1   1  1.315940542717622E-001
 time    3.6000000000000028     
          -5   1  1.625126071006695E-007
          -4   1  2.915622438810074E-007
          -3   1  5.782967852763391E-007
          -2   1  1.199656948812349E-005
          -1   1  1.289429954506211E-001
 time    3.8000000000000029     
          -5   1  1.629149778713737E-007
          -4   1  2.919063349847508E-007
          -3   1  5.785826225544705E-007
          -2   1  1.156596851383174E-005
          -1   1  1.264043853075238E-001
 time    4.0000000000000027     
          -5   1  1.633063701154262E-007
          -4   1  2.922402165373601E-007
          -3   1  5.788627052089546E-007
          -2   1  1.116185645757091E-005
          -1   1  1.239736694826512E-001
 time    4.2000000000000028     
          -5   1  1.636867255689763E-007
          -4   1  2.925638452621550E-007
          -3   1  5.791365423803699E-007
          -2   1  1.078221747244026E-005
          -1   1  1.216449302138674E-001
 time    4.4000000000000030     
          -5   1  1.640560903798022E-007
          -4   1  2.928772736786232E-007
          -3   1  5.794037717316116E-007
          -2   1  1.042508187785738E-005
          -1   1  1.194118184842831E-001
 time    4.6000000000000032     
          -5   1  1.644146097520023E-007
          -4   1  2.931806441671789E-007
          -3   1  5.796641609804775E-007
          -2   1  1.008860394165945E-005
          -1   1  1.172680551155653E-001
 time    4.8000000000000034     
          -5   1  1.647625098307201E-007
          -4   1  2.934741724032649E-007
          -3   1  5.799175922430684E-007
          -2   1  9.771092675750466E-006
          -1   1  1.152076821763642E-001
 time    5.0000000000000036     
          -5   1  1.651000775868067E-007
          -4   1  2.937581291760551E-007
          -3   1  5.801640415340551E-007
          -2   1  9.471017433067972E-006
          -1   1  1.132251721582469E-001
