 time    0.0000000000000000     
 time    1.3000000000000007     
           1   4  3.100049707136811E-007
           2   4  2.334532054287155E-007
           3   4  2.087502736708474E-007
           4   4  2.072169015882902E-007
 time    1.3500000000000008     
           1   4  3.086084033058931E-007
           2   4  2.324719129948173E-007
           3   4  2.083895735890768E-007
           4   4  2.079256118715512E-007
 time    1.4000000000000008     
           1   4  3.073570446231637E-007
           2   4  2.315545469841363E-007
           3   4  2.080271010031645E-007
           4   4  2.085599532833260E-007
 time    1.4500000000000008     
           1   4  3.062281784613548E-007
           2   4  2.306903604841130E-007
           3   4  2.076615313523969E-007
           4   4  2.091290657420435E-007
 time    1.5000000000000009     
           1   4  3.052025142402100E-007
           2   4  2.298703386374224E-007
           3   4  2.072919394521029E-007
           4   4  2.096410332487207E-007
 time    1.6000000000000010     
           1   4  3.034493810381195E-007
           2   4  2.283565448794981E-007
           3   4  2.065393975110196E-007
           4   4  2.104960332843766E-007
 time    1.7000000000000011     
           1   4  3.019121059388786E-007
           2   4  2.269294098031571E-007
           3   4  2.057644115072868E-007
           4   4  2.112099986921898E-007
 time    1.8000000000000012     
           1   4  3.005254124330263E-007
           2   4  2.255592499149514E-007
           3   4  2.049646518766676E-007
           4   4  2.118110538160787E-007
 time    1.9000000000000012     
           1   4  2.992404956816012E-007
           2   4  2.242240973491191E-007
           3   4  2.041384179922072E-007
           4   4  2.123199747574654E-007
 time    2.0000000000000013     
           1   4  2.980209314988367E-007
           2   4  2.229077746698159E-007
           3   4  2.032845045376684E-007
           4   4  2.127520463203964E-007
 time    2.1000000000000014     
           1   4  2.968396840634131E-007
           2   4  2.215985109963522E-007
           3   4  2.024021580715571E-007
           4   4  2.131185202461715E-007
 time    2.2000000000000015     
           1   4  2.956768789356269E-007
           2   4  2.202879165870453E-007
           3   4  2.014910544620548E-007
           4   4  2.134277237484420E-007
 time    2.3000000000000016     
           1   4  2.945181215346696E-007
           2   4  2.189702043708571E-007
           3   4  2.005512712711461E-007
           4   4  2.136858832831846E-007
 time    2.4000000000000017     
           1   4  2.933532128254990E-007
           2   4  2.176415883340141E-007
           3   4  1.995832489777591E-007
           4   4  2.138977265685959E-007
 time    2.5000000000000018     
           1   4  2.921751599321719E-007
           2   4  2.162998130867223E-007
           3   4  1.985877429885487E-007
           4   4  2.140669170014914E-007
 time    2.6000000000000019     
           1   4  2.909794094649793E-007
           2   4  2.149437835900370E-007
           3   4  1.975657707832565E-007
           4   4  2.141963640410760E-007
 time    2.7000000000000020     
           1   4  2.897632514098895E-007
           2   4  2.135732730433852E-007
           3   4  1.965185584536259E-007
           4   4  2.142884432239505E-007
 time    2.8000000000000020     
           1   4  2.885253550954186E-007
           2   4  2.121886926767720E-007
           3   4  1.954474899051103E-007
           4   4  2.143451511167558E-007
 time    2.9000000000000021     
           1   4  2.872654082728988E-007
           2   4  2.107909110067582E-007
           3   4  1.943540608402748E-007
           4   4  2.143682138614908E-007
 time    3.0000000000000022     
           1   4  2.859838371362594E-007
           2   4  2.093811127741569E-007
           3   4  1.932398386397719E-007
           4   4  2.143591628662427E-007
 time    3.1000000000000023     
           1   4  2.846815900666776E-007
           2   4  2.079606897272346E-007
           3   4  1.921064284962255E-007
           4   4  2.143193873774787E-007
 time    3.2000000000000024     
           1   4  2.833599715935504E-007
           2   4  2.065311569021454E-007
           3   4  1.909554456365498E-007
           4   4  2.142501708669151E-007
 time    3.3000000000000025     
           1   4  2.820205158912701E-007
           2   4  2.050940892304173E-007
           3   4  1.897884931495251E-007
           4   4  2.141527161354684E-007
 time    3.4000000000000026     
           1   4  2.806648913279637E-007
           2   4  2.036510742589692E-007
           3   4  1.886071447690171E-007
           4   4  2.140281625817006E-007
 time    3.6000000000000028     
           1   4  2.778984090395761E-007
           2   4  2.007487363625589E-007
           3   4  1.862076672113517E-007
           4   4  2.137045090120934E-007
 time    3.8000000000000029     
           1   4  2.750971216699456E-007
           2   4  1.978449019472466E-007
           3   4  1.837695813418582E-007
