! time                    visible_loop_density    visible_loop_diameter   
  3.490000000000000E+002  8.086005230186916E-005  1.146230140709563E+000
  3.495000000000000E+002  8.108153158931314E-005  1.146304742518627E+000
  3.496000000000000E+002  8.112583686128956E-005  1.146319628513053E+000
  3.498000000000000E+002  8.121448439847607E-005  1.146349408699017E+000
  3.500000000000000E+002  8.130316889640082E-005  1.146379180821059E+000
  3.505000000000000E+002  8.152511089507718E-005  1.146453682369169E+000
  3.510000000000000E+002  8.174728349954341E-005  1.146528133218124E+000
  3.520000000000000E+002  8.219254588897907E-005  1.146677237527308E+000
  3.530000000000000E+002  8.263872785180144E-005  1.146826136005815E+000
  3.540000000000000E+002  8.308582255988042E-005  1.146974828719987E+000
  3.545000000000000E+002  8.330959824726725E-005  1.147048924112426E+000
  3.546000000000000E+002  8.335436251344763E-005  1.147063709322183E+000
  3.548000000000000E+002  8.344392744418483E-005  1.147093287680141E+000
  3.550000000000000E+002  8.353352878243314E-005  1.147122858051170E+000
  3.555000000000000E+002  8.375775898424782E-005  1.147196850430121E+000
  3.560000000000000E+002  8.398221636649033E-005  1.147270795004700E+000
  3.561000000000000E+002  8.402711694143413E-005  1.147285550279757E+000
  3.562000000000000E+002  8.407202656328971E-005  1.147300303581690E+000
  3.564000000000000E+002  8.416188204703297E-005  1.147329817997832E+000
  3.566000000000000E+002  8.425177376016039E-005  1.147359324439348E+000
  3.568000000000000E+002  8.434170165124886E-005  1.147388822907531E+000
  3.570000000000000E+002  8.443166572184983E-005  1.147418313418572E+000
  3.575000000000000E+002  8.465680163038627E-005  1.147492107702572E+000
  3.576000000000000E+002  8.470183785645295E-005  1.147506833166159E+000
  3.578000000000000E+002  8.479194637940377E-005  1.147536291828779E+000
  3.580000000000000E+002  8.488209089822095E-005  1.147565742527713E+000
  3.585000000000000E+002  8.510767451172279E-005  1.147639432711534E+000
  3.586000000000000E+002  8.515280084333856E-005  1.147654138307472E+000
  3.588000000000000E+002  8.524308948714520E-005  1.147683557243128E+000
  3.590000000000000E+002  8.533341401021961E-005  1.147712968231299E+000
  3.595000000000000E+002  8.555944817395560E-005  1.147786560834804E+000
  3.596000000000000E+002  8.560466427398552E-005  1.147801246654654E+000
  3.598000000000000E+002  8.569513208917868E-005  1.147830626251622E+000
  3.600000000000000E+002  8.578563597339997E-005  1.147859997518549E+000
  3.601000000000000E+002  8.583089687079510E-005  1.147874673460655E+000
  3.602000000000000E+002  8.587616672138936E-005  1.147889347428405E+000
  3.604000000000000E+002  8.596674169599258E-005  1.147918702119562E+000
  3.606000000000000E+002  8.605735292646578E-005  1.147948049622133E+000
  3.608000000000000E+002  8.614800029932503E-005  1.147977387775193E+000
  3.610000000000000E+002  8.623868254621360E-005  1.148006717967670E+000
  3.611000000000000E+002  8.628403283197023E-005  1.148021374189831E+000
  3.612000000000000E+002  8.632939203734640E-005  1.148036028445740E+000
  3.614000000000000E+002  8.642014611382434E-005  1.148065344466256E+000
  3.616000000000000E+002  8.651093584254479E-005  1.148094652614846E+000
  3.618000000000000E+002  8.660176120476161E-005  1.148123952873411E+000
  3.620000000000000E+002  8.669262216706834E-005  1.148153245241718E+000
  3.625000000000000E+002  8.691999686221327E-005  1.148226541987829E+000
