 time    0.0000000000000000     
           2   4  2.142773190246566E-006
           3   4  1.625934137536192E-006
           4   4  1.326221004390137E-006
 time    6.0000000000000001E-003
           1   4  3.268843599486275E-006
           2   4  2.058001949467752E-006
           3   4  1.570532898515347E-006
           4   4  1.279432289752184E-006
 time    8.0000000000000002E-003
           1   4  3.119551318470965E-006
           2   4  1.982707970433325E-006
           3   4  1.520383603768229E-006
           4   4  1.238060219232874E-006
 time    1.0000000000000000E-002
           1   4  2.988126141125936E-006
           2   4  1.915216988760188E-006
           3   4  1.474778683448319E-006
           4   4  1.201016078665890E-006
 time    1.2000000000000000E-002
           1   4  2.871266018214784E-006
           2   4  1.854221270984426E-006
           3   4  1.433077587024557E-006
           4   4  1.167472272704626E-006
 time    1.4000000000000000E-002
           1   4  2.766465491650662E-006
           2   4  1.798707564458101E-006
           3   4  1.394744996888099E-006
           4   4  1.136820761342216E-006
 time    1.6000000000000000E-002
           1   4  2.671784288841521E-006
           2   4  1.747875365455869E-006
           3   4  1.359337806541739E-006
           4   4  1.108604922922256E-006
 time    1.8000000000000002E-002
           1   4  2.585693026821788E-006
           2   4  1.701081720560860E-006
           3   4  1.326488871623613E-006
           4   4  1.082473389947794E-006
 time    2.0000000000000004E-002
           1   4  2.506967620385114E-006
           2   4  1.657802996023111E-006
           3   4  1.295892488291739E-006
           4   4  1.058149628796651E-006
 time    2.5000000000000005E-002
           1   4  2.338421265943508E-006
           2   4  1.563522530624952E-006
           3   4  1.228531142690008E-006
           4   4  1.004575998256826E-006
 time    3.0000000000000006E-002
           1   4  2.197900659403144E-006
           2   4  1.483167800966669E-006
           3   4  1.170356819887364E-006
           4   4  9.582080595533174E-007
 time    3.5000000000000003E-002
           1   4  2.078471351131261E-006
           2   4  1.413590254538979E-006
           3   4  1.119434947991721E-006
           4   4  9.175142665633378E-007
 time    4.0000000000000001E-002
           1   4  1.975361860707638E-006
           2   4  1.352546061388223E-006
           3   4  1.074347433693212E-006
           4   4  8.813905330909574E-007
 time    4.4999999999999998E-002
           1   4  1.885185880954637E-006
           2   4  1.298403189548923E-006
           3   4  1.034043806711058E-006
           4   4  8.490251372105383E-007
 time    4.9999999999999996E-002
           1   4  1.805465217135912E-006
           2   4  1.249940903005412E-006
           3   4  9.977255343086112E-007
           4   4  8.198018177119378E-007
 time    5.4999999999999993E-002
           1   4  1.734339049350315E-006
           2   4  1.206224316901255E-006
           3   4  9.647721000505154E-007
           4   4  7.932407799828695E-007
 time    5.9999999999999991E-002
           1   4  1.670379354067737E-006
           2   4  1.166523002889900E-006
           3   4  9.346922803148363E-007
           4   4  7.689609259517409E-007
 time    6.9999999999999993E-002
           1   4  1.560815379664015E-006
           2   4  1.097635676454701E-006
           3   4  8.821618796018090E-007
           4   4  7.264869154007967E-007
 time    7.9999999999999988E-002
           1   4  1.468731234955153E-006
           2   4  1.038884839927193E-006
           3   4  8.370395314251570E-007
           4   4  6.899372417308414E-007
 time    8.9999999999999983E-002
           1   4  1.389993313952525E-006
           2   4  9.880302059233454E-007
           3   4  7.977571492328797E-007
           4   4  6.580789372940005E-007
 time    9.9999999999999978E-002
           1   4  1.321711293457274E-006
           2   4  9.434653763929082E-007
           3   4  7.631701959803635E-007
           4   4  6.300042847777277E-007
 time   0.10999999999999997     
           1   4  1.261799606521371E-006
           2   4  9.040085852205468E-007
           3   4  7.324261971376969E-007
           4   4  6.050338827807227E-007
 time   0.11999999999999997     
           1   4  1.208710822565060E-006
           2   4  8.687680740737619E-007
           3   4  7.048751674767301E-007
           4   4  5.826476804620387E-007
 time   0.13999999999999996     
           1   4  1.119555400221735E-006
           2   4  8.089824368266677E-007
           3   4  6.579389240738756E-007
           4   4  5.444961216690364E-007
 time   0.15999999999999995     
           1   4  1.046191285346189E-006
           2   4  7.592401203115426E-007
           3   4  6.187177870068000E-007
           4   4  5.126119084960499E-007
 time   0.17999999999999994     
           1   4  9.845770279208449E-007
           2   4  7.170875274093999E-007
           3   4  5.853702785799761E-007
           4   4  4.855079007031068E-007
 time   0.19999999999999993     
           1   4  9.319769507313978E-007
           2   4  6.808317050517426E-007
           3   4  5.566124455735705E-007
           4   4  4.621435041740661E-007
 time   0.21999999999999992     
           1   4  8.864669554721182E-007
           2   4  6.492638583960919E-007
           3   4  5.315206046249077E-007
           4   4  4.417686730012896E-007
 time   0.23999999999999991     
           1   4  8.466497195999198E-007
           2   4  6.214947942087707E-007
           3   4  5.094110779810700E-007
           4   4  4.238274586364599E-007
 time   0.25999999999999990     
           1   4  8.114830734491422E-007
           2   4  5.968539293936250E-007
           3   4  4.897655918505929E-007
           4   4  4.078979280337020E-007
 time   0.27999999999999992     
           1   4  7.801720297599575E-007
           2   4  5.748247444321763E-007
           3   4  4.721831753817541E-007
           4   4  3.936533574731571E-007
 time   0.29999999999999993     
           1   4  7.520983486820063E-007
           2   4  5.550021000178039E-007
           3   4  4.563481196913211E-007
           4   4  3.808363064113039E-007
 time   0.34999999999999992     
           1   4  6.941368110967188E-007
           2   4  5.138401430164844E-007
           3   4  4.234230606370365E-007
           4   4  3.542304745546067E-007
 time   0.39999999999999991     
           1   4  6.477390940073895E-007
           2   4  4.806976201736048E-007
           3   4  3.968914341736372E-007
           4   4  3.328509953279234E-007
 time   0.44999999999999990     
           1   4  6.097576939551677E-007
           2   4  4.534443083785241E-007
           3   4  3.750699965898570E-007
           4   4  3.153215072591461E-007
 time   0.49999999999999989     
           1   4  5.781132076244550E-007
           2   4  4.306566264639024E-007
           3   4  3.568283195885187E-007
           4   4  3.007165771196551E-007
 time   0.54999999999999993     
           1   4  5.513713735065083E-007
           2   4  4.113435430640744E-007
           3   4  3.413764390453550E-007
           4   4  2.883889422719602E-007
 time   0.59999999999999998     
           1   4  5.285075875494409E-007
           2   4  3.947915079333125E-007
           3   4  3.281437222131179E-007
           4   4  2.778706694967644E-007
 time   0.65000000000000002     
           1   4  5.087683821401056E-007
           2   4  3.804722296865175E-007
           3   4  3.167064999426002E-007
           4   4  2.688140735127482E-007
 time   0.70000000000000007     
           1   4  4.915860299457062E-007
           2   4  3.679852933013867E-007
           3   4  3.067428707334713E-007
           4   4  2.609548066453759E-007
 time   0.75000000000000011     
           1   4  4.765237975646065E-007
           2   4  3.570210790174557E-007
           3   4  2.980034038108142E-007
           4   4  2.540879274904039E-007
 time   0.80000000000000016     
           1   4  4.632396649755275E-007
           2   4  3.473360171112429E-007
           3   4  2.902915359014430E-007
           4   4  2.480518844420526E-007
 time   0.85000000000000020     
           1   4  4.514615876497822E-007
           2   4  3.387356106443456E-007
           3   4  2.834500891381525E-007
           4   4  2.427174967444694E-007
 time   0.90000000000000024     
           1   4  4.409702062820140E-007
           2   4  3.310625025192440E-007
           3   4  2.773517728307526E-007
           4   4  2.379801871457713E-007
 time   0.95000000000000029     
           1   4  4.315864963873824E-007
           2   4  3.241879071795732E-007
           3   4  2.718923474705055E-007
           4   4  2.337543864587120E-007
 time    1.0000000000000002     
           1   4  4.231627748565730E-007
           2   4  3.180053402489825E-007
           3   4  2.669856098243700E-007
           4   4  2.299694230941244E-007
 time    1.1000000000000003     
           1   4  4.090998727679540E-007
           2   4  3.076363728655348E-007
           3   4  2.587548505480751E-007
           4   4  2.236477879058276E-007
 time    1.2000000000000004     
           1   4  3.974980154738199E-007
           2   4  2.990412273514534E-007
           3   4  2.519329660214307E-007
           4   4  2.184371153118700E-007
 time    1.3000000000000005     
           1   4  3.878407999181696E-007
           2   4  2.918453396738711E-007
           3   4  2.462180031936229E-007
           4   4  2.140930108883684E-007
 time    1.4000000000000006     
           1   4  3.797409194000593E-007
           2   4  2.857678301780897E-007
           3   4  2.413842814752658E-007
           4   4  2.104340243381318E-007
 time    1.5000000000000007     
           1   4  3.729020096856531E-007
           2   4  2.805940222456848E-007
           3   4  2.372600131740859E-007
           4   4  2.073230720852366E-007
 time    1.6000000000000008     
           1   4  3.670933736035525E-007
           2   4  2.761571137880927E-007
           3   4  2.337123119002900E-007
           4   4  2.046549461384280E-007
 time    1.7000000000000008     
           1   4  3.621327672324644E-007
           2   4  2.723256372653373E-007
           3   4  2.306369138677228E-007
           4   4  2.023477413854589E-007
 time    1.8000000000000009     
           1   4  3.578743866399595E-007
           2   4  2.689946808250674E-007
           3   4  2.279509795972206E-007
           4   4  2.003368608471902E-007
 time    1.9000000000000010     
           1   4  3.542003033602202E-007
           2   4  2.660796188167921E-007
           3   4  2.255879603380724E-007
           4   4  1.985707571056013E-007
 time    2.0000000000000009     
           1   4  3.510142418336729E-007
           2   4  2.635115542720378E-007
           3   4  2.234938770519255E-007
           4   4  1.970078641907284E-007
 time    2.1000000000000010     
           1   4  3.482369802846354E-007
           2   4  2.612339517575859E-007
           3   4  2.216245823614729E-007
           4   4  1.956143574202190E-007
 time    2.2000000000000011     
           1   4  3.458028974534778E-007
           2   4  2.592001117589553E-007
           3   4  2.199437166016810E-007
           4   4  1.943624959678909E-007
 time    2.3000000000000012     
           1   4  3.436573412075109E-007
           2   4  2.573712488812900E-007
           3   4  2.184211604995569E-007
           4   4  1.932293800026255E-007
 time    2.4000000000000012     
           1   4  3.417545953343976E-007
           2   4  2.557150092823330E-007
           3   4  2.170318476281791E-007
           4   4  1.921960058604631E-007
 time    2.5000000000000013     
           1   4  3.400562876611021E-007
           2   4  2.542043118005178E-007
           3   4  2.157548406779840E-007
           4   4  1.912465377767195E-007
 time    2.6000000000000014     
           1   4  3.385301280068873E-007
           2   4  2.528164306747689E-007
           3   4  2.145726035588022E-007
           4   4  1.903677387682744E-007
 time    2.7000000000000015     
           1   4  3.371488957592085E-007
           2   4  2.515322608581368E-007
           3   4  2.134704206921978E-007
           4   4  1.895485199017917E-007
 time    2.8000000000000016     
           1   4  3.358896187265892E-007
           2   4  2.503357230853881E-007
           3   4  2.124359283630698E-007
           4   4  1.887795787738586E-007
 time    2.9000000000000017     
           1   4  3.347329003878669E-007
           2   4  2.492132772708326E-007
           3   4  2.114587325124595E-007
           4   4  1.880531061462122E-007
 time    3.0000000000000018     
           1   4  3.336623637074524E-007
           2   4  2.481535209517205E-007
           3   4  2.105300941031304E-007
           4   4  1.873625453952463E-007
 time    3.1000000000000019     
           1   4  3.326641876513052E-007
           2   4  2.471468553421832E-007
           3   4  2.096426680122316E-007
           4   4  1.867023934819539E-007
 time    3.2000000000000020     
           1   4  3.317267183237940E-007
           2   4  2.461852057981870E-007
           3   4  2.087902848748072E-007
           4   4  1.860680350298303E-007
 time    3.4000000000000021     
           1   4  3.300225059715952E-007
           2   4  2.443897775451303E-007
           3   4  2.071851801543568E-007
           4   4  1.848718199989244E-007
 time    3.6000000000000023     
           1   4  3.284466165710779E-007
           2   4  2.426958093394460E-007
           3   4  2.056606045863519E-007
           4   4  1.837345412581910E-007
 time    3.8000000000000025     
           1   4  3.269634145921290E-007
           2   4  2.410785976874664E-007
           3   4  2.041977129040823E-007
           4   4  1.826421653014614E-007
 time    4.0000000000000027     
           1   4  3.255473815819403E-007
           2   4  2.395204501195304E-007
           3   4  2.027830299353839E-007
           4   4  1.815846980898840E-007
 time    4.2000000000000028     
           1   4  3.241803853478634E-007
           2   4  2.380087575882701E-007
           3   4  2.014069594465920E-007
           4   4  1.805550556875399E-007
 time    4.4000000000000030     
           1   4  3.228496469435809E-007
           2   4  2.365345708930808E-007
           3   4  2.000626867542165E-007
           4   4  1.795482339004742E-007
 time    4.6000000000000032     
           1   4  3.215462352264251E-007
           2   4  2.350915555724279E-007
           3   4  1.987453765309175E-007
           4   4  1.785607025575614E-007
 time    4.8000000000000034     
           1   4  3.202639601596323E-007
           2   4  2.336752302871995E-007
           3   4  1.974515909244291E-007
           4   4  1.775899673836841E-007
 time    5.0000000000000036     
           1   4  3.189985662016554E-007
           2   4  2.322824164839307E-007
           3   4  1.961788711498268E-007
           4   4  1.766342560561086E-007
 time    5.2000000000000037     
           1   4  3.177471499079413E-007
           2   4  2.309108443365443E-007
           3   4  1.949254394045616E-007
           4   4  1.756922954635627E-007
 time    5.4000000000000039     
           1   4  3.165077435449366E-007
           2   4  2.295588732368336E-007
           3   4  1.936899885110855E-007
           4   4  1.747631552660335E-007
 time    5.6000000000000041     
           1   4  3.152790203880465E-007
           2   4  2.282252954137810E-007
           3   4  1.924715348701200E-007
           4   4  1.738461391282751E-007
 time    5.8000000000000043     
           1   4  3.140600882681175E-007
           2   4  2.269091992564377E-007
           3   4  1.912693166221873E-007
           4   4  1.729407098493192E-007
 time    6.0000000000000044     
           1   4  3.128503464273941E-007
           2   4  2.256098750672209E-007
           3   4  1.900827237484733E-007
           4   4  1.720464383204471E-007
 time    6.2000000000000046     
           1   4  3.116493873021630E-007
           2   4  2.243267506553304E-007
           3   4  1.889112504992251E-007
           4   4  1.711629690468505E-007
 time    6.4000000000000048     
           1   4  3.104569298438062E-007
           2   4  2.230593476998100E-007
           3   4  1.877544632692025E-007
           4   4  1.702899970561288E-007
 time    6.6000000000000050     
           1   4  3.092727747432279E-007
           2   4  2.218072524227384E-007
           3   4  1.866119790522612E-007
           4   4  1.694272525500765E-007
 time    6.8000000000000052     
           1   4  3.080967747054951E-007
           2   4  2.205700960242816E-007
           3   4  1.854834510702939E-007
           4   4  1.685744907663453E-007
 time    7.0000000000000053     
           1   4  3.069288149557426E-007
           2   4  2.193475417123298E-007
           3   4  1.843685592215703E-007
           4   4  1.677314853092749E-007
 time    7.5000000000000053     
           1   4  3.040480140723600E-007
           2   4  2.163611240297291E-007
           3   4  1.816472521783757E-007
           4   4  1.656710317598698E-007
 time    8.0000000000000053     
           1   4  3.012197255533424E-007
           2   4  2.134610042921168E-007
           3   4  1.790056489922741E-007
           4   4  1.636677550386796E-007
 time    8.5000000000000053     
           1   4  2.984394456623986E-007
           2   4  2.106412857609050E-007
           3   4  1.764386239825051E-007
           4   4  1.617179302304387E-007
 time    9.0000000000000053     
           1   4  2.957048799013065E-007
           2   4  2.078976886362919E-007
           3   4  1.739423041699620E-007
           4   4  1.598187843623877E-007
 time    9.5000000000000053     
           1   4  2.930145955322096E-007
           2   4  2.052266852252155E-007
           3   4  1.715134200576878E-007
           4   4  1.579679814193750E-007
 time    10.000000000000005     
           1   4  2.903674861332927E-007
           2   4  2.026251488591117E-007
           3   4  1.691490457807140E-007
           4   4  1.561634285715701E-007
 time    10.500000000000005     
           1   4  2.877625671327424E-007
           2   4  2.000902092224004E-007
           3   4  1.668464902797959E-007
           4   4  1.544031983929545E-007
 time    11.000000000000005     
           1   4  2.851989024041416E-007
           2   4  1.976191895410735E-007
           3   4  1.646032472929104E-007
           4   4  1.526854939046507E-007
 time    11.500000000000005     
           1   4  2.826755807511893E-007
           2   4  1.952095759289829E-007
           3   4  1.624169685285675E-007
           4   4  1.510086298860475E-007
 time    12.000000000000005     
           1   4  2.801917102638436E-007
           2   4  1.928589994248843E-007
           3   4  1.602854463317687E-007
           4   4  1.493710207255684E-007
 time    12.500000000000005     
           1   4  2.777464183827816E-007
           2   4  1.905652232464601E-007
           3   4  1.582066006112225E-007
           4   4  1.477711712203646E-007
 time    13.000000000000005     
           1   4  2.753388532991645E-007
           2   4  1.883261324395659E-007
           3   4  1.561784680120798E-007
           4   4  1.462076689673195E-007
 time    13.500000000000005     
           1   4  2.729681852652126E-007
           2   4  1.861397248609322E-007
           3   4  1.541991925230974E-007
           4   4  1.446791777953028E-007
 time    14.000000000000005     
           1   4  2.706336074527016E-007
           2   4  1.840041030810606E-007
           3   4  1.522670171546409E-007
           4   4  1.431844319816223E-007
 time    14.500000000000005     
           1   4  2.683343363477163E-007
           2   4  1.819174670269907E-007
           3   4  1.503802764922086E-007
           4   4  1.417222311058505E-007
 time    15.000000000000005     
           1   4  2.660696117659524E-007
           2   4  1.798781072669913E-007
           3   4  1.485373899973649E-007
           4   4  1.402914354402634E-007
 time    15.500000000000005     
           1   4  2.638386965835753E-007
           2   4  1.778843988689981E-007
           3   4  1.467368559588638E-007
           4   4  1.388909617994022E-007
 time    16.000000000000007     
           1   4  2.616408762650931E-007
           2   4  1.759347957768112E-007
           3   4  1.449772460143161E-007
           4   4  1.375197797858859E-007
 time    16.500000000000007     
           1   4  2.594754582521967E-007
           2   4  1.740278256546857E-007
           3   4  1.432572001749419E-007
           4   4  1.361769083803209E-007
 time    17.000000000000007     
           1   4  2.573417712619867E-007
           2   4  1.721620851558005E-007
           3   4  1.415754222954996E-007
           4   4  1.348614128316368E-007
 time    17.500000000000007     
           1   4  2.552391645306761E-007
           2   4  1.703362355743703E-007
           3   4  1.399306759394096E-007
           4   4  1.335724018110969E-007
 time    18.000000000000007     
           1   4  2.531670070293848E-007
           2   4  1.685489988450939E-007
           3   4  1.383217805957734E-007
           4   4  1.323090247989293E-007
 time    19.000000000000007     
           1   4  2.491178947482821E-007
           2   4  1.650919136336205E-007
           3   4  1.352133754774743E-007
           4   4  1.298612548706973E-007
 time    20.000000000000007     
           1   4  2.451848512383216E-007
           2   4  1.617753077520964E-007
           3   4  1.322349088361282E-007
           4   4  1.275059889092481E-007
 time    21.000000000000007     
           1   4  2.413613418936977E-007
           2   4  1.585898992451376E-007
           3   4  1.293782764718399E-007
           4   4  1.252376626020325E-007
 time    22.000000000000007     
           1   4  2.376429944215025E-007
           2   4  1.555279932591157E-007
           3   4  1.266364433826389E-007
           4   4  1.230513137929150E-007
 time    23.000000000000007     
           1   4  2.340259494531063E-007
           2   4  1.525826176875511E-007
           3   4  1.240029654608473E-007
           4   4  1.209423679988934E-007
 time    24.000000000000007     
           1   4  2.305065766293571E-007
           2   4  1.497473392519968E-007
           3   4  1.214718793676076E-007
           4   4  1.189065961401007E-007
 time    25.000000000000007     
           1   4  2.270814200459060E-007
           2   4  1.470161955189750E-007
           3   4  1.190376507957991E-007
           4   4  1.169400860402922E-007
 time    26.000000000000007     
           1   4  2.237471812340018E-007
           2   4  1.443836493669702E-007
           3   4  1.166951345773742E-007
           4   4  1.150392148827110E-007
 time    27.000000000000007     
           1   4  2.205007084563824E-007
           2   4  1.418445506018405E-007
           3   4  1.144395398182348E-007
           4   4  1.132006232879090E-007
 time    28.000000000000007     
           1   4  2.173389875065143E-007
           2   4  1.393941019822015E-007
           3   4  1.122663988493347E-007
           4   4  1.114211915982928E-007
 time    29.000000000000007     
           1   4  2.142591333242796E-007
           2   4  1.370278288737678E-007
           3   4  1.101715395031164E-007
           4   4  1.096980184296258E-007
 time    30.000000000000007     
           1   4  2.112583823202257E-007
           2   4  1.347415520700864E-007
           3   4  1.081510603232642E-007
           4   4  1.080284013497885E-007
 time    31.000000000000007     
           1   4  2.083340853578708E-007
           2   4  1.325313633984732E-007
           3   4  1.062013083561191E-007
           4   4  1.064098194935125E-007
 time    32.000000000000007     
           1   4  2.054837013397499E-007
           2   4  1.303936037788636E-007
           3   4  1.043188592114512E-007
           4   4  1.048399179195245E-007
 time    33.000000000000007     
           1   4  2.027047913391838E-007
           2   4  1.283248434455232E-007
           3   4  1.025004991188754E-007
           4   4  1.033164935290778E-007
 time    34.000000000000007     
           1   4  1.999950132205650E-007
           2   4  1.263218640792260E-007
           3   4  1.007432087416011E-007
           4   4  1.018374823811571E-007
 time    35.000000000000007     
           1   4  1.973521166945226E-007
           2   4  1.243816426305742E-007
           3   4  9.904414854056930E-008
           4   4  1.004009482561257E-007
 time    36.000000000000007     
           1   4  1.947739387591677E-007
           2   4  1.225013366438291E-007
           3   4  9.740064550936143E-008
           4   4  9.900507233509255E-008
 time    38.000000000000007     
           1   4  1.898116649260187E-007
           2   4  1.189160817958299E-007
           3   4  9.427604358395613E-008
           4   4  9.633398425622260E-008
 time    40.000000000000007     
           1   4  1.850838556787209E-007
           2   4  1.155395598486535E-007
           3   4  9.134421787547927E-008
           4   4  9.380490985148678E-008
